review_score,review_comment_message,Avaliação,Tempo_de_Resposta
5,,Positiva,64.08416666666666
4,,Positiva,89.69916666666667
5,,Positiva,12.245277777777778
5,,Positiva,24.23638888888889
1,"Realmente eu queria ter um guarda-chuva invertido porque é diferente. Mas desde que ele estivesse funcionando e abrindo, e não com cabo solto",Negativa,23.49888888888889
5,,Positiva,24.593333333333334
2,,Negativa,25.190277777777776
5,,Positiva,84.1025
5,,Positiva,75.43388888888889
5,,Positiva,71.22916666666667
5,,Positiva,21.148055555555555
5,,Positiva,83.24888888888889
1,Comprei uma pulseira pelo site porque tinha em estoque e após a confirmação do pagamento me ligaram informando que as pulseiras haviam acabado e que tinha previsão de quando iria chegar mais.,Negativa,13.450555555555555
2,,Negativa,23.36111111111111
2,Cuba quebrada na entrega,Negativa,26.20388888888889
5,,Positiva,42.39277777777778
4,,Positiva,33.474444444444444
2,Meu produto nao chegou quero q envim pq vai vim cobrqdo na minha fatura e eu nao vou paga pq nao resbe o produti na minha casa qro q enviei meu pedido,Negativa,20.285555555555554
5,,Positiva,36.5075
5,"Fiquei muito satisfeita com a compra pelo site, o produto e a rapidez da entrega",Positiva,36.48111111111111
5,"Chegou dois dias depois que pedi, muito antes do prazo que me deram, obrigada.",Positiva,19.705277777777777
2,"A caixa chegou bem embalada , mas as 02 pranchas de madeira em MDF estavam imundas de sujas e todas as 2 lascadas na pontas. Achei que tivesse comprado uma prateleira com sup. inv. mas não era.",Negativa,68.02888888888889
5,,Positiva,94.30194444444444
1,"toalhas muito finas, qualidade inferior",Negativa,51.28
1,,Negativa,64.58777777777777
1,"Péssimo serviço nunca mais o site do shopptime, segunda compra que realizo e a segunda que da erro!!!! ",Negativa,64.18666666666667
5,Adorei e super recomendo,Positiva,90.93083333333334
4,,Positiva,37.18555555555555
2,"O compra veio pela metade não recebi meu cobertor microfribra de berço rosa. 
A bolça vermelha veio. ",Negativa,12.064722222222223
5,,Positiva,67.315
5,Excelente produto.,Positiva,3090.1755555555555
5,"Chegou certo, produto muito bem feito. Adorei ",Positiva,17.52166666666667
5,Recebi o produto anunciado em poucos dias.,Positiva,24.45138888888889
5,Antes da data ,Positiva,24.96611111111111
5,,Positiva,21.589166666666667
4,,Positiva,40.52916666666667
4,,Positiva,26.872222222222224
1,"Veio faltando um rolo de papel de parede. Como vou ter neném na semana que vem, vou querer meu dinheiro de volta, pois não vai dar tempo de chegar outro rolo caso vcs mandem. Eu vou devolver esse ",Negativa,25.907777777777778
5,Oitimo praso,Positiva,69.65833333333333
5,,Positiva,25.586111111111112
5,,Positiva,33.9125
5,Boa qualidade,Positiva,129.36194444444445
1,O produto de pessima qualidade se pudesse devolvia.,Negativa,90.32527777777777
1,Falta entre lojas e clientes ,Negativa,11.575277777777778
5,,Positiva,33.37111111111111
5,,Positiva,8.181666666666667
5,,Positiva,88.71666666666667
1,,Negativa,10.75611111111111
4,,Positiva,91.52305555555556
4,"Alguns pinceis veio soltando as cerdas 
",Positiva,72.0925
5,,Positiva,62.370555555555555
5,,Positiva,89.3425
4,Produto atende as expectativas.,Positiva,68.21305555555556
5,,Positiva,41.43361111111111
5,Nota 10,Positiva,86.12527777777778
5,,Positiva,67.76638888888888
1,Não recebi a mercadoria correta.Comprei 2(duas ) UNIDADES e SÓ CHEGOU 1(uma) unidade.,Negativa,114.07166666666667
5,VOU SEMPRE COMPRAR NA baratheon,Positiva,42.17027777777778
5,Excelente atendimento!,Positiva,68.93388888888889
5,,Positiva,40.261944444444445
4,"Bom o produto, gostei",Positiva,26.635833333333334
5,Sempre fui bem atendida e recebi os produtos conforme descritos no site.,Positiva,40.68055555555556
5,,Positiva,156.0275
5,,Positiva,65.6375
4,"Ótimo produto
",Positiva,83.99888888888889
4,,Positiva,45.76861111111111
4,"Muito boa a cortina, superou minhas expectativas. Deixou o quarto bem escuro. ",Positiva,35.21333333333333
1,,Negativa,113.49944444444445
2,Pedi uma colcha 100% algodão e veio 100% poliester.,Negativa,40.79388888888889
5,,Positiva,10.93388888888889
4,,Positiva,28.235277777777778
1,"Comprei esse produto para meu filho; como toda criança, ficou ansioso com a chegada na data prevista; ele ficou muito frustrado quando isso não aconteceu e eu estou constrangido com a situação.",Negativa,10.44
5,,Positiva,112.69694444444444
5,,Positiva,25.09638888888889
5,,Positiva,67.66555555555556
2,,Negativa,80.75694444444444
5,Eu adorei o produto e eles entrega antes da data prevista ,Positiva,15.469722222222222
1,"ENTREGARAM APENAS UM BRINDE ACOMPANHADO DE UMA CARTA, EXPLICANDO QUE HOUVE PROBLEMAS NA FABRICA DA CALOI E AGORA NÃO SEI QUAL SERÁ O NOVO PRAZO PARA A ENTREGA",Negativa,308.705
4,"Bom Vendedor, o produto chegou na dada e muito bem armazenado.",Positiva,88.83722222222222
5,,Positiva,89.9425
5,"Veio tudo certinho
Muito satisfeita com o produto",Positiva,114.54
5,Entregue no tempo certo,Positiva,84.27027777777778
4,,Positiva,449.80833333333334
5,,Positiva,87.08916666666667
4,Recebemos mas ainda Não testamos o produto . Amanhã sábado o faremos,Positiva,25.30666666666667
5,,Positiva,72.47722222222222
5,Chegou antes do previsto. Excelente,Positiva,47.01611111111111
1,Loja não entregou o produto um mês depois da compra.,Negativa,5.135555555555555
4,"recomendo a loja; produto como solicitado, entregue no prazo.",Positiva,26.647777777777776
4,,Positiva,42.865833333333335
5,Tudo ok! Continuem assim!!!,Positiva,37.21111111111111
5,,Positiva,165.98055555555555
1,fui cobrado por um produto que nem entregue foi,Negativa,11.984722222222222
5,Amei! Do jeito que está na foto e chegou antes.,Positiva,32.3825
4,,Positiva,60.67527777777778
5,Chegou super rapido,Positiva,40.924166666666665
5,"gostei do formato e da qualidade, espero que dure também, aparentemente material muito bom, recomendo",Positiva,50.841944444444444
4,,Positiva,19.35333333333333
5,,Positiva,20.89638888888889
5,"Ótimo produto, material muito resistente e entrega antes do prazo.",Positiva,59.38333333333333
5,,Positiva,56.4975
4,,Positiva,63.78638888888889
1,"A cadeira chegou fora do prazo e ainda por cima veio com inúmeros defeitos, tecido do encosto rasgado, base de proteção das rodas rasgadas, roda travando, fora aos inúmeros arranhados espalhados.",Negativa,48.501666666666665
5,Entrega super rápida e produto ótimo lindo amei obrigada mega Satisfeita...,Positiva,31.345277777777778
1,Então realizei a compra toda nunta e apenas chegou 1 item sendo que comprei 4 itens!,Negativa,49.965
5,Entregue no prazo atendimento muito bom,Positiva,23.102222222222224
5,,Positiva,108.04722222222222
5,,Positiva,19.171388888888888
5,Bom trabaho,Positiva,141.74444444444444
1,,Negativa,13.028611111111111
5,,Positiva,23.171666666666667
5,,Positiva,24.086944444444445
5,,Positiva,9.83611111111111
4,,Positiva,20.523333333333333
4,,Positiva,40.35388888888889
5,chegou antes do prazo,Positiva,33.12583333333333
5,,Positiva,60.45805555555555
2,,Negativa,38.96527777777778
5,Nunca tinha comprado antes primeira compra que fiz confesso está bem satisfeito,Positiva,18.979444444444443
5,"Produto original,é um ótimo atendimento.",Positiva,116.27027777777778
4,,Positiva,66.05722222222222
4,,Positiva,35.12111111111111
5,,Positiva,37.63
5,,Positiva,27.680555555555557
5,,Positiva,202.11333333333334
5,,Positiva,36.52777777777778
1,Anunciou um produto entregou diferente ,Negativa,20.645555555555557
5,Produto entregue antes do prazo e muito bem embalado em perfeitas condições. ,Positiva,35.16361111111111
1,,Negativa,63.019444444444446
1,,Negativa,48.788333333333334
4,,Positiva,59.73888888888889
5,,Positiva,23.388055555555557
5,otimo vendedor,Positiva,115.62638888888888
4,,Positiva,259.1222222222222
5,"O produto é de altíssima qualidade, mas o tom é diferente, na parte bege é mais para um pérola.",Positiva,35.554722222222225
4,,Positiva,34.370555555555555
1,"Até o momento NÃO recebi o produto..., conforme combinado. O prazo final para a entrega seria no dia 23/03 e o prazo não foi cumprido.",Negativa,62.946666666666665
4,,Positiva,72.00972222222222
1,,Negativa,26.830833333333334
5,,Positiva,132.26833333333335
5,,Positiva,88.75611111111111
5,"Desde o primeiro contato até o recebimento do produto, tudo perfeito.
.Parabéns a todos os envolvidos no processo.",Positiva,166.94222222222223
2,Não gostei das cortinas e algumas veio com pequenos furos,Negativa,120.39333333333333
5,,Positiva,41.67888888888889
4,,Positiva,108.45527777777778
5,,Positiva,59.20805555555555
5,,Positiva,23.645
5,,Positiva,72.84138888888889
5,,Positiva,34.41444444444444
1,"Minutos após efetuar a compra pelo site percebi que havia comprado o produto errado. Tentei cancelar através do site, telefone, e-mail. Infelizmente não obtendo resposta e não conseguindo cancelar a c",Negativa,61.21944444444444
4,,Positiva,108.72027777777778
5,facil de montar,Positiva,43.289722222222224
5,,Positiva,35.754444444444445
5,O produto chegou certinho. Ótima qualidade assim como anúnciado,Positiva,46.55972222222222
5,,Positiva,43.11194444444445
4,"Produto chegou no prazo 
",Positiva,116.25444444444445
5,,Positiva,36.1225
5,recomendo,Positiva,37.05138888888889
5,,Positiva,69.32305555555556
5,"O produto chegou antes do tempo! Os quadros são lindos, do jeitinho q aparecem! Estou muito feliz! ",Positiva,21.154444444444444
5,Pelo preço a qualidade é boa e chegou dentro do prazo.,Positiva,87.48583333333333
5,,Positiva,84.79527777777778
5,,Positiva,24.99222222222222
5,,Positiva,22.74361111111111
4,,Positiva,38.16916666666667
5,O produto chegou corretamente e dentro do prazo,Positiva,92.75333333333333
5,,Positiva,85.79666666666667
5,Na descrição do site tinha mais especificações do produto do que na embalagem.,Positiva,17.494722222222222
5,,Positiva,135.94666666666666
5,,Positiva,20.3325
5,"Fiquei muito satisfeita com o produto,fiz um pedido especial para entrega ,e eles acolheram este pedido,que pra mim fez toda a diferença.Muito feliz obrigada nota 10.",Positiva,72.45
2,,Negativa,10.295833333333333
5,"Lojista entregou produto no Prazo. 
Quanto à fragrância em si, é semelhante ao Dolce Gabbana original, diferente apenas em algumas notas. Fragrância tradicionalmente masculina.",Positiva,15.285555555555556
5,,Positiva,18.215555555555557
1,Não recebi e não tive ainda uma solução do problema. Preciso do produto e hoje é o segundo dia fora do prazo final de vcs. Como recomendar dessa forma? Só se for negativamente. ,Negativa,13.017222222222221
1,Comprei o produto dia 06/10/2016 hj é 15/12/2016 SENDO QUE ERA 38 DIAS DE ENTREGA JÁ FAZEM MAIS DE 60 DIAS E NADA NÃO RECEBI O PRODUTO NÃO CONSIGO LIGAÇÃO PRAS AS lannister SÓ DA OCUPADO ,Negativa,211.95166666666665
2,,Negativa,278.01
2,"RECEBI APENAS O CUBO MÁGICO, AINDA NÃO RECEBI OS TAPETES.",Negativa,35.35444444444445
5,,Positiva,22.4075
5,PRODUTO DE QUALIDADE,Positiva,25.160555555555554
4,,Positiva,33.03944444444444
5,,Positiva,169.61305555555555
5,,Positiva,71.18666666666667
4,Muito bom,Positiva,44.68277777777778
1,1 mes de atraso na entrega !!! ultima compra q faço,Negativa,592.0094444444444
5,Ótimo meu produto foi entregue antes do prazo em perfeito estado e bem embalado ,Positiva,22.77166666666667
4,,Positiva,25.607222222222223
5,Obrigada estou satisfeita com a compra chegou bem antes do prazo...,Positiva,21.775833333333335
4,Bom,Positiva,19.543333333333333
4,"Pois bem, como acima citado o produto foi entregue errado, incorreto, veio um relógio feminino ao invés do masculino: Relógio Masculino Casio Digital Vintage DB-360-1ADF. ",Positiva,93.14694444444444
4,,Positiva,26.40888888888889
2,,Negativa,4.416111111111111
5,,Positiva,27.5125
4,,Positiva,162.7552777777778
4,Muito bom e responsáveresponsáveis...,Positiva,24.412222222222223
1,"O pedido foi entregue no prazo
Mais o pedido tem o acabamento e a qualidade ruim e a mala pequena veio com defeito ",Negativa,17.843055555555555
5,,Positiva,154.515
5,,Positiva,84.04611111111112
5,,Positiva,24.678333333333335
4,,Positiva,5.998888888888889
4,,Positiva,37.56916666666667
4,,Positiva,25.65222222222222
5,,Positiva,65.94388888888889
5,,Positiva,82.11972222222222
5,Já recebi o produto em perfeitas condições.Recomendo a loja.Obrigado MARILEIDE.,Positiva,68.78305555555555
5,,Positiva,44.71138888888889
5,Bonito ficou ótimo em minha mesa de jantar.Entrega no prazo eu recomendo.,Positiva,43.065
5,Entregue no prazo. satisfeita,Positiva,26.248333333333335
4,,Positiva,69.45361111111112
5,"Meu, chegou em 5 dias. Antes donesperwdo. Top!",Positiva,34.48694444444445
4,,Positiva,24.838333333333335
5,,Positiva,66.7375
1,ENTREGARAM 1 DOS TRES ITENS COMPRADOS QUE CONSTAVAM NA NF,Negativa,36.658055555555556
1,"Até o momento não recebi o pedido, também não recebi informações do atraso de entrega do pedido. ",Negativa,14.777777777777779
5,,Positiva,36.885
5,"ENTREGUE EM PERFEITO ESTADO, DENTRO DO PRAZO.",Positiva,42.54416666666667
4,,Positiva,69.81916666666666
1,"O prazo para receber o produto era no dia 19/02, mas até hoje nem sinal do mesmo, já fazia dias que eu tentava entrar em contato, ontem recebi uma ligação da empresa falando para aguardar. Vamos ver",Negativa,57.85777777777778
5,,Positiva,68.97666666666667
5,,Positiva,67.31138888888889
5,,Positiva,35.85666666666667
5,,Positiva,17.7075
5,,Positiva,22.712222222222223
5,,Positiva,24.90972222222222
1,,Negativa,83.93666666666667
4,recomendo,Positiva,60.50861111111111
5,MELHOR DO QUE EU ESPERAVA.....,Positiva,36.66972222222222
4,confiável,Positiva,60.77972222222222
5,,Positiva,86.64083333333333
5,Tudo perfeito,Positiva,10.106388888888889
4,,Positiva,88.68722222222222
5,,Positiva,27.25611111111111
4,,Positiva,69.84805555555556
4,,Positiva,9.192222222222222
5,,Positiva,25.315277777777776
5,"amei, do jeito que eu esperava, super rapido na entrega, adorei adorei ",Positiva,25.135
5,,Positiva,22.820833333333333
1,,Negativa,106.88472222222222
4,,Positiva,52.55416666666667
4,,Positiva,34.3
5,,Positiva,69.88666666666667
5,,Positiva,35.55972222222222
5,,Positiva,74.48416666666667
4,,Positiva,34.19416666666667
4,,Positiva,32.92305555555556
4,,Positiva,62.15777777777778
5,,Positiva,64.64888888888889
5,Muito bom!,Positiva,25.131666666666668
5,"Gostei de todo serviço. Gostaria que todas das mercadorias, além de receber em casa, poderia ser retirado em alguma loja também.
abs.",Positiva,24.72972222222222
5,BOM ATENDIMENTO,Positiva,18.263333333333332
5,,Positiva,22.816111111111113
4,"Apesar de ter vindo só um cartucho gostei da empresa. Porém só veio um código de rastreamento pra mim, e nele estava o cartucho preto. ",Positiva,25.509722222222223
5,,Positiva,44.303333333333335
5,"Atendeu minhas expectativas, excelente produto com ótimo preço.",Positiva,69.06472222222222
5,muito bem atendildo!,Positiva,98.21416666666667
5,,Positiva,72.67444444444445
5,continuarei comprando,Positiva,133.13722222222222
5,,Positiva,35.00333333333333
5,,Positiva,111.56083333333333
5,boa,Positiva,71.75861111111111
4,,Positiva,159.04555555555555
1,"novamente propaganda enganosa! comprei tesouras de outro modelo, outra cor, é o fim da irresponsabilidade tercerizar empresas onde não tem controle nenhum, é um desrespeito isso.",Negativa,36.009166666666665
5,,Positiva,89.24444444444444
1,Quero saber qual o procedimento pois ainda não recebi o produto. Terei um novo prazo ou o dinheiro de volta?,Negativa,18.099722222222223
4,,Positiva,21.920277777777777
5,,Positiva,76.15555555555555
1,"Até o momento não recebi a mercadoria, o prazo já excedido e muito! ",Negativa,10.160277777777777
5,,Positiva,108.84222222222222
5,,Positiva,67.5038888888889
5,,Positiva,22.059444444444445
5,,Positiva,83.52833333333334
5,Chegou mt rápido bem antes do prazo recomendo,Positiva,24.595
5,,Positiva,40.83861111111111
5,,Positiva,41.549166666666665
5,excelente,Positiva,40.5225
5,,Positiva,101.15416666666667
1,Ta faltando um difusor,Negativa,74.10138888888889
1,,Negativa,17.477777777777778
1,Ainda não recebi meu produto. ,Negativa,12.480833333333333
5,Muito bom,Positiva,157.02305555555554
5,"Otimo Produto, conforme o esperado.",Positiva,22.391111111111112
1,Como vou avaliar um.produto que não recebi ainda ,Negativa,4.560833333333333
5,,Positiva,20.3525
4,,Positiva,35.635
5,O produto que comprei é muito bom. A empresa demonstrou muito zelo na proteção da embalagem para ser transportada pelos correios.,Positiva,34.83972222222222
5,recebi o produto bem antes do prazo,Positiva,19.71
5,Foi entregue bem antes da data prevista.,Positiva,28.678055555555556
1,"Tô mto indignada,nunca tinha me acontecido isso antes.O prazo pra entrega venceu ontem dia 21.12 e até agora nenhuma satisfação recebi, sempre comprei no stark, a targaryen tira a reputação da empresa",Negativa,10.198888888888888
1,já comprei por diversas vezes nessa loja e esse foi a compra que mais atrasou.,Negativa,14.466666666666667
5,Antes de acabar vou comprar mais,Positiva,75.51444444444445
5,,Positiva,83.50555555555556
5,"Adorei, recebi antes do prazo e o produto, superou minhas expectativas.",Positiva,84.23277777777778
5,Produto entregue antes do prazo. Loja extremamente confiável. Recomendo!,Positiva,71.85
4,"Produto chegou dentro do prazo, bem embalado. Veio todos intens corretos, gostei muito.",Positiva,22.26361111111111
1,"não poço dar a minha oponião, porque ainda não recebir, deixa chegar para pode falar alguma coisa.",Negativa,10.951666666666666
5,,Positiva,70.82861111111112
5,,Positiva,37.70111111111111
5,Bom atendimento ,Positiva,24.65111111111111
5,otima maquina,Positiva,71.5513888888889
5,"As mamadeiras Philips Avent são ótimas, fortes e resistentes. Recomendo a todos os papais e mamães com seus filhos! Produto entregue antes so prazo e em perfeito estado!",Positiva,17.2925
4,,Positiva,85.72444444444444
1,,Negativa,28.388333333333332
4,,Positiva,113.8225
5,,Positiva,20.23
5,otimo,Positiva,39.965555555555554
5,,Positiva,21.175
1,,Negativa,45.0775
4,"Gostei bastante da compra, o produto veio correto, chegou no prazo e até agora está correspondendo a minha expectativa",Positiva,68.03694444444444
1,"Meu produto veio errado, pedi um estojo de pincéis com 12, e veio um estojo de tesoura no nome de Gabriel Leão ",Negativa,37.55972222222222
5,,Positiva,73.83055555555555
5,,Positiva,58.4325
5,,Positiva,21.365
5,,Positiva,39.095555555555556
5,,Positiva,23.517222222222223
5,,Positiva,46.743611111111115
5,,Positiva,17.844722222222224
5,,Positiva,41.583333333333336
5,Chegou antes do prazo de entrega ,Positiva,82.64472222222223
5,,Positiva,21.696666666666665
5,,Positiva,37.95361111111111
5,Muito bom ,Positiva,72.71111111111111
5,Vcs estao de parabens,Positiva,39.22
4,,Positiva,72.03777777777778
4,,Positiva,35.93472222222222
5,,Positiva,37.568888888888885
5,,Positiva,37.32944444444445
4,,Positiva,63.865
5,,Positiva,61.535555555555554
5,"O produto chegou antes do prazo, chegou em perfeito estado parabens lannister continuem assim",Positiva,36.62027777777778
5,,Positiva,42.314166666666665
5,,Positiva,32.903055555555554
5,,Positiva,22.924166666666668
5,,Positiva,42.30638888888889
5,,Positiva,22.92861111111111
5,,Positiva,24.415277777777778
5,,Positiva,18.105833333333333
4,"Uma das bonecas não é a que escolhi.
Bebe real lacinho está com a roupinha e a fisionomia diferente. Me parece que enviaram um outro modelo.",Positiva,69.12055555555555
4,Tudo certo,Positiva,24.238611111111112
1,Muita demora pra entregar e acima de tudo nao tem nehuma informacao se o produto saiu pra entrega ou ate mesmo qual é a situação q o produto está!! E Vale lembrar que o pagamento já foi efetuado!,Negativa,13.290277777777778
5,,Positiva,22.636944444444445
4,Produto que eu havia vizualizado e pedido ele não tinha elástico na barra e o que recebi tm elastico na barra,Positiva,12.814444444444444
5,,Positiva,22.789166666666667
4,Não recebi ainda,Positiva,60.66583333333333
5,Chegou antes do prazo e veio muito bem embalado! Eu recomendo!,Positiva,207.2513888888889
5,,Positiva,69.02027777777778
5,"Chegou no prazo, ótima embalagem. ",Positiva,21.784166666666668
4,,Positiva,66.35527777777777
1,"Comprei bateria de 14 amperes, porém me entregaram uma de 12 amperes . 
Não vou trocar o produto porque estou precisando com urgência e a de 12 amperes está funcionando, mas me senti lesada.",Negativa,67.305
1,Ate o momento o produto não chegou,Negativa,36.30722222222222
5,"O produto foi entregue antes do prazo, em perfeito estado. O embalagem poderia vir um pouco mais escura. No mais, tudo perfeito. ",Positiva,19.67361111111111
5,,Positiva,73.90944444444445
5,,Positiva,21.765
5,,Positiva,20.885555555555555
4,,Positiva,38.500277777777775
5,,Positiva,50.3175
1,o produto não foi entregue por indisponibilidade. ,Negativa,70.85333333333334
5,,Positiva,33.98972222222222
1,O produto não foi enviado no prazo,Negativa,14.20861111111111
5,,Positiva,50.76277777777778
4,,Positiva,70.59305555555555
4,"Muito embora a entrega tenha acontecido dentro do prazo, achei longo o prazo para a entrega.",Positiva,37.17638888888889
5,,Positiva,19.065555555555555
4,a entrega foi antes do prazo determinado e tudo estava bem embalado e perfeito estado,Positiva,34.29527777777778
5,facil de comprar sem burocracias muito bom,Positiva,64.89694444444444
5,,Positiva,25.608888888888888
5,,Positiva,119.43527777777778
5,,Positiva,35.37222222222222
4,"Entrega rápida, produto conforme anunciado, adorei.",Positiva,83.43694444444445
5,,Positiva,81.475
1,,Negativa,13.433055555555555
5,,Positiva,39.87861111111111
5,,Positiva,24.41722222222222
5,Parabéns pelo compromisso com os clientes,Positiva,135.90583333333333
5,"Excelente produto, parece ser resistente e ficou lindo na cama, dá pena colocar lençol em cima. Amei!",Positiva,83.31027777777778
5,Amei!! ,Positiva,36.740833333333335
5,,Positiva,86.0411111111111
2,Vcs me mandaram numeração errada,Negativa,20.235555555555557
5,,Positiva,37.117777777777775
5,,Positiva,335.61583333333334
2,"Não recebi o produto, e tento entrar em contato e não consigo sair do atendimento automático ",Negativa,13.715555555555556
5,,Positiva,133.1913888888889
5,,Positiva,21.74388888888889
5,"Produto entregue dentro do prazo, em ótimo estado, conforme o esperado! ",Positiva,37.853611111111114
5,,Positiva,87.42777777777778
5,FOI MUITO BOM ,Positiva,16.215555555555557
5,,Positiva,38.159444444444446
5,Vocês estão de parabéns!,Positiva,22.434166666666666
5,"Site fácil de comprar, e a entrega é super rápida.
Parabéns pelo excelente trabalho!",Positiva,37.8575
5,,Positiva,83.34722222222223
2,,Negativa,2.618333333333333
4,"Faltou a nota fiscal que não chegou com o produto ,e nao esta no email, que informa 
 que já foi emitida ,e não recebi de maneira nem uma , fico no aguardo ...",Positiva,26.008333333333333
5,,Positiva,83.53083333333333
2,"pois era pra entregar previsão para dia 03/04/2018 já esta quase chegando a fatura e o produto não chegou ate hoje , nunca comprei um produto pela internet pra demorar desse tanto.",Negativa,12.985833333333334
5,,Positiva,21.1075
5,,Positiva,17.86777777777778
4,,Positiva,19.081666666666667
1,Produto entregue nao confere com o anunciado...me entregaram um produto. Totalmete diferente..der outra marca....,Negativa,67.33444444444444
5,foi tudo normal beleza ,Positiva,134.41305555555556
5,,Positiva,73.9811111111111
5,"É minha segunda compra dessa tela. A primeira tela precisei devolver ( era de outra loja), pois o vendedor me enviou uma tela de outro computador. Esse vendedor (Ollist) me enviou a tela correta!!!",Positiva,121.92083333333333
5,,Positiva,41.32972222222222
5,Só falta o chá verde,Positiva,120.85722222222222
5,,Positiva,135.53833333333333
5,,Positiva,26.3675
2,Comprei dois produtos e veio só um,Negativa,28.09138888888889
5,,Positiva,74.42305555555555
5,,Positiva,70.95833333333333
4,,Positiva,228.8113888888889
5,,Positiva,24.440555555555555
5,"Entrega em 2 dias, produto c boa qualidade (otimo custo beneficio)",Positiva,24.72972222222222
5,,Positiva,38.50611111111111
1,"Produto com qualidade inferior à esperada 
",Negativa,40.55416666666667
1,O produto chegou totalmente riscado e sem condições alguma de uso ,Negativa,21.1125
2,,Negativa,521.3127777777778
5,"O produto é o que realmente eu havia solicitado, e a entrega foi no prazo. Recomendo compras no site da baratheon e o produto também.",Positiva,24.50611111111111
5,Amei ,Positiva,46.346944444444446
5,MINHA ENCOMENDAR CHEGOU NO PRAZO E PRODUTO EXCELENTE,Positiva,360.08
5,"Muito bom, chegou no prazo e em perfeitas condições.",Positiva,42.60027777777778
5,,Positiva,91.61166666666666
4,Entrega muito rápida!,Positiva,358.7552777777778
5,,Positiva,23.6425
4,Tive que retirar na agência dos correios pois disseram que era encomenda e não tinha data de ser entregue.nao entendi o porque pois paguei o frete...,Positiva,72.31805555555556
5,,Positiva,37.89694444444444
2,,Negativa,62.25944444444445
1,"O produto está com a entrega em atraso.
Até o momento não obtive nenhum retorno do meu chamado que está em aberto! ",Negativa,17.146944444444443
4,Entrega foi realizada dentro do prazo..,Positiva,36.469166666666666
5,Produto de qualidade entregue com quase 30 dias de antecedência.,Positiva,73.67472222222223
5,Ótimo ,Positiva,25.56972222222222
5,"Fiquei super satisfeito, o produto é ÓTIMO ao contrário das últimas HP""s que comprei este realmente atende. 
A entrega FOI SUPER RÁPIDA bem antes do prazo estipulado.Sou 1 consumidor muito satisfeito",Positiva,324.59833333333336
5,"Foi muito rápido a entrega do produto, chegou antes do prometido.",Positiva,23.135555555555555
4,,Positiva,35.27305555555556
5,,Positiva,18.534166666666668
5,,Positiva,15.714166666666667
5,,Positiva,42.255
4,,Positiva,26.764444444444443
4,"porque simplesmente o fiche do maleta NÃO traca e só de enfeite, não tem sentido de ainda me mando uma chave. Tirando isso é lindo por dentro tem muito espaço, facil de limpa",Positiva,25.064444444444444
5,,Positiva,35.03472222222222
2,Atraso na entrega,Negativa,14.479166666666666
5,,Positiva,15.2325
4,,Positiva,27.18027777777778
5,Recomendo! Entrega antes do prazo. Comprei para proteger meu sofá pois tenho um cachorro. Atendeu as minhas expectativas. Muito bom!,Positiva,108.22805555555556
5,,Positiva,107.12611111111111
5,O produto chegou bem antes da data prevista.,Positiva,70.7311111111111
4,,Positiva,46.19138888888889
5,"Super leve, porem nas fotos aparenta ser um pouco maior. Pequeno e lindo!",Positiva,67.8163888888889
5,,Positiva,84.8013888888889
5,,Positiva,91.88194444444444
4,,Positiva,33.55444444444444
2,"Estou avaliando com 2 estrelas pois o produto veio com problema na palmilha.
Estou aguardando contato do fornecedor para efetuar a troca.",Negativa,23.484444444444446
4,"Boa noite, comprei dois produtos, paguei dois fretes e só chegou um produto, gostaria de saber o motivo de mandar um produto com valor de dois na nota, quero receber o que ficou faltando.",Positiva,24.155
4,,Positiva,40.134166666666665
5,,Positiva,109.75194444444445
5,O produto chegou no prazo é muito bom 😉,Positiva,59.27055555555555
1,"Já comprei várias vezes na Americana só que dessa vez demorou de mais sempre recibi meus produtos antes do prazo mais dessa vez demorou de mais chegou dois dias antes do prazo,mais demorou demais ",Negativa,25.545277777777777
5,Muito boa ,Positiva,72.3463888888889
5,,Positiva,107.75138888888888
5,,Positiva,47.819722222222225
5,Produto muito bom a princípio ,Positiva,15.214166666666667
5,Gostei otimo pra quem quer testar o produto!,Positiva,38.19722222222222
5,,Positiva,189.51388888888889
4,SATISFEITA,Positiva,26.181944444444444
5,,Positiva,41.48361111111111
4,Estou satisfeito ,Positiva,24.774444444444445
5,,Positiva,123.9738888888889
5,,Positiva,69.64444444444445
5,,Positiva,338.2863888888889
2,Estou esperando meu pedido ! E já passou do prazo de entrega,Negativa,24.38388888888889
5,,Positiva,21.274444444444445
4,,Positiva,73.47611111111111
5,Bom prazo de entrega,Positiva,74.22916666666667
4,,Positiva,80.47722222222222
5,Tudo certinho ! Entregue no prazo ! Amei ,Positiva,36.020833333333336
5,"uma empresa que cumpre com prazo
Espero que continuem assim,visando sempre o melhor para os clientes!

",Positiva,35.67777777777778
4,"Produto bom, porém frete caro. ",Positiva,35.29333333333334
5,"Livro muito bem embalado, tudo muito cuidadoso.",Positiva,16.4475
5,,Positiva,25.226944444444445
5,"deixo em branco sobre o produto correto.
vou abrir amanhã",Positiva,19.260833333333334
5,Produto se alta qualidade ,Positiva,28.074444444444445
5,,Positiva,52.617777777777775
5,,Positiva,20.11111111111111
5,Entrega antes do previsto,Positiva,61.27305555555556
5,Produto de qualidade e entrega rapida. ,Positiva,82.63416666666667
4,,Positiva,20.171388888888888
4,,Positiva,83.00583333333333
1,"Não recebi meu produto, meu nome não é Sileda, não estou entendendo nada!!!!!",Negativa,38.88472222222222
